brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
42258.0,for_sale,350000.0,5.0,6.0,0.11,1000090.0,Trenton,New Jersey,8608.0,5152.0,
79401.0,for_sale,350000.0,4.0,3.0,0.12,603314.0,Hamilton,New Jersey,8610.0,1800.0,2021-07-23
55371.0,for_sale,89000.0,3.0,1.0,,491586.0,Trenton,New Jersey,8618.0,1976.0,
90907.0,for_sale,676134.0,4.0,4.0,0.11,1470286.0,Skillman,New Jersey,8558.0,3304.0,
90907.0,for_sale,598900.0,3.0,3.0,0.06,483516.0,Skillman,New Jersey,8558.0,2136.0,
19089.0,for_sale,895000.0,4.0,3.0,1.45,1716741.0,Princeton,New Jersey,8540.0,6664.0,
90907.0,for_sale,498595.0,3.0,3.0,0.11,1137979.0,Hamilton,New Jersey,8690.0,2466.0,
106906.0,for_sale,325000.0,3.0,2.0,0.14,653333.0,Trenton,New Jersey,8610.0,1484.0,2003-06-24
92393.0,for_sale,256000.0,3.0,1.0,0.06,1067052.0,Hamilton,New Jersey,8610.0,1248.0,2004-09-27
79401.0,for_sale,119900.0,3.0,1.0,0.03,809954.0,Trenton,New Jersey,8611.0,1000.0,2005-09-13
92392.0,for_sale,194700.0,2.0,1.0,0.09,381669.0,Ewing,New Jersey,8638.0,845.0,2005-07-15
52955.0,for_sale,250000.0,4.0,1.0,0.04,758004.0,Trenton,New Jersey,8611.0,1545.0,1997-01-09
92393.0,for_sale,85170.0,2.0,1.0,,920768.0,Lawrenceville,New Jersey,8648.0,919.0,2006-04-05
81426.0,for_sale,399000.0,2.0,3.0,,1452286.0,Lawrenceville,New Jersey,8648.0,1956.0,2006-06-13
81426.0,for_sale,135000.0,1.0,1.0,,1202223.0,Lawrence,New Jersey,8648.0,800.0,
34961.0,for_sale,150000.0,3.0,1.0,0.03,633536.0,Trenton,New Jersey,8611.0,1248.0,2020-08-03
30807.0,for_sale,105000.0,4.0,2.0,0.05,247308.0,Trenton,New Jersey,8609.0,1664.0,
22747.0,for_sale,275000.0,3.0,3.0,,1566708.0,Lawrenceville,New Jersey,8648.0,1567.0,
8124.0,for_sale,250000.0,4.0,2.0,0.23,523435.0,Ewing,New Jersey,8638.0,1696.0,
8110.0,for_sale,185000.0,3.0,2.0,0.03,927927.0,Trenton,New Jersey,8629.0,1391.0,1997-08-05
79711.0,for_sale,525000.0,5.0,5.0,2.72,58280.0,Hopewell,New Jersey,8525.0,2900.0,2015-06-15
8124.0,for_sale,254900.0,4.0,2.0,0.05,307534.0,Hamilton,New Jersey,8611.0,1338.0,2021-02-19
105287.0,for_sale,475000.0,5.0,3.0,0.33,704533.0,Pennington,New Jersey,8534.0,2087.0,2016-06-27
30144.0,for_sale,192000.0,3.0,2.0,0.05,1730242.0,Trenton,New Jersey,8629.0,1548.0,2015-04-29
2790.0,for_sale,399900.0,2.0,2.0,1.59,1599101.0,Hamilton,New Jersey,8619.0,1550.0,
45045.0,for_sale,399900.0,4.0,3.0,0.29,793883.0,Lawrence Township,New Jersey,8648.0,1728.0,2000-06-16
8122.0,for_sale,1899900.0,5.0,6.0,1.64,16072.0,West Windsor,New Jersey,8550.0,5054.0,
77692.0,for_sale,1599999.0,4.0,5.0,0.21,1259840.0,Princeton,New Jersey,8540.0,2889.0,2012-06-05
79401.0,for_sale,289745.0,3.0,2.0,0.21,1564891.0,Ewing,New Jersey,8618.0,1352.0,2012-07-31
69311.0,for_sale,380000.0,4.0,1.0,0.17,1225360.0,Hamilton,New Jersey,8610.0,2350.0,
106797.0,for_sale,89900.0,3.0,1.0,0.04,1643803.0,Trenton,New Jersey,8611.0,1252.0,1992-12-15
78203.0,for_sale,260000.0,3.0,1.0,0.08,1194150.0,Trenton,New Jersey,8610.0,1331.0,1994-09-07
79401.0,for_sale,345000.0,3.0,3.0,,187012.0,Hamilton,New Jersey,8619.0,1520.0,2016-03-07
53060.0,for_sale,679900.0,3.0,3.0,0.08,387909.0,Trenton,New Jersey,8648.0,2792.0,2021-07-20
8122.0,for_sale,1399000.0,5.0,6.0,0.56,1566612.0,Skillman,New Jersey,8558.0,4996.0,2005-10-12
52955.0,for_sale,275000.0,3.0,2.0,0.06,846746.0,Hamilton,New Jersey,8619.0,1238.0,2003-03-28
52955.0,for_sale,250000.0,2.0,2.0,,522931.0,Trenton,New Jersey,8690.0,1217.0,2019-07-05
28194.0,for_sale,289900.0,4.0,1.0,0.17,1556667.0,Hamilton,New Jersey,8619.0,1008.0,2008-09-23
84529.0,for_sale,999997.0,4.0,5.0,2.26,560853.0,Pennington,New Jersey,8534.0,4640.0,1993-08-31
53014.0,for_sale,497000.0,3.0,3.0,,972919.0,Pennington,New Jersey,8534.0,2186.0,2016-10-26
8122.0,for_sale,1190000.0,5.0,4.0,0.76,15144.0,Princeton Junction,New Jersey,8550.0,3465.0,2000-04-05
23634.0,for_sale,550000.0,3.0,3.0,0.24,1177357.0,Pennington,New Jersey,8534.0,1885.0,1997-09-23
8124.0,for_sale,110000.0,3.0,1.0,0.03,821925.0,Trenton,New Jersey,8638.0,1312.0,2007-03-30
8124.0,for_sale,195000.0,5.0,2.0,0.04,330611.0,Trenton,New Jersey,8611.0,1520.0,2022-01-13
8124.0,for_sale,110000.0,2.0,2.0,0.03,597082.0,Trenton,New Jersey,8618.0,1188.0,2022-01-04
8124.0,for_sale,110000.0,4.0,1.0,0.03,795132.0,Trenton,New Jersey,8638.0,1176.0,2005-08-01
8124.0,for_sale,195000.0,2.0,2.0,0.04,625374.0,Trenton,New Jersey,8609.0,1302.0,2008-06-18
53052.0,for_sale,394900.0,3.0,2.0,0.44,1044548.0,Trenton,New Jersey,8619.0,1680.0,
52955.0,for_sale,207500.0,2.0,2.0,,560510.0,Hamilton,New Jersey,8619.0,1100.0,2007-10-15
23634.0,for_sale,529900.0,2.0,2.0,0.15,1922199.0,Robbinsville,New Jersey,8691.0,2673.0,
8124.0,for_sale,100000.0,3.0,1.0,0.03,794975.0,Trenton,New Jersey,8638.0,980.0,2009-09-25
8123.0,for_sale,410000.0,3.0,1.0,0.23,1105155.0,Plainsboro,New Jersey,8536.0,1352.0,1992-05-26
8124.0,for_sale,170000.0,3.0,1.0,0.08,83677.0,Hamilton,New Jersey,8610.0,955.0,2009-03-02
84138.0,for_sale,235000.0,3.0,2.0,0.22,1214401.0,Trenton,New Jersey,8629.0,1554.0,
109505.0,for_sale,349500.0,2.0,2.0,0.08,601677.0,Trenton,New Jersey,8690.0,3450.0,2020-11-20
38913.0,for_sale,650000.0,3.0,3.0,0.16,15085.0,Skillman,New Jersey,8558.0,2543.0,2001-02-02
92393.0,for_sale,475000.0,2.0,3.0,,697124.0,Princeton Junction,New Jersey,8550.0,1549.0,
30807.0,for_sale,599900.0,4.0,3.0,0.24,1759356.0,Hamilton Township,New Jersey,8619.0,2200.0,
84529.0,for_sale,330000.0,3.0,3.0,0.04,1446498.0,Robbinsville,New Jersey,8691.0,1460.0,2016-01-14
53014.0,for_sale,985000.0,4.0,5.0,1.4,1563819.0,Princeton,New Jersey,8540.0,4406.0,
106908.0,for_sale,435000.0,3.0,2.0,0.16,794374.0,Hopewell,New Jersey,8525.0,1438.0,2017-07-26
53052.0,for_sale,250000.0,3.0,2.0,,724648.0,Ewing,New Jersey,8638.0,1397.0,1995-04-03
8123.0,for_sale,87900.0,2.0,1.0,0.03,816225.0,Trenton,New Jersey,8611.0,720.0,
8083.0,for_sale,185000.0,5.0,1.0,0.04,1315671.0,Trenton,New Jersey,8618.0,1372.0,2021-06-25
52955.0,for_sale,235000.0,2.0,1.0,0.01,595587.0,Hamilton,New Jersey,8690.0,923.0,2018-12-20
106796.0,for_sale,239900.0,3.0,1.0,0.18,597483.0,Hamilton,New Jersey,8619.0,958.0,2013-02-25
79401.0,for_sale,329900.0,3.0,1.0,0.23,846803.0,Hamilton,New Jersey,8610.0,1030.0,2016-06-30
78901.0,for_sale,1298000.0,4.0,3.0,0.44,1271922.0,Princeton,New Jersey,8540.0,3201.0,2009-09-30
8122.0,for_sale,309900.0,3.0,2.0,,1235831.0,Princeton,New Jersey,8540.0,1318.0,2007-10-10
26921.0,for_sale,589000.0,4.0,2.0,0.29,119508.0,Pennington,New Jersey,8534.0,1808.0,2007-08-16
21964.0,for_sale,449900.0,3.0,2.0,0.28,1564660.0,Pennington,New Jersey,8534.0,1422.0,2007-01-31
22747.0,for_sale,535000.0,3.0,3.0,0.2,1739004.0,Lawrenceville,New Jersey,8648.0,1893.0,2002-06-17
37869.0,for_sale,129000.0,3.0,1.0,0.02,750455.0,Trenton,New Jersey,8611.0,888.0,2005-01-31
52955.0,for_sale,399000.0,4.0,2.0,0.18,869982.0,Trenton,New Jersey,8690.0,1568.0,
17541.0,for_sale,1175000.0,5.0,4.0,10.26,1308757.0,Flemington,New Jersey,8822.0,9999.0,
79925.0,for_sale,285000.0,2.0,2.0,0.02,160429.0,Flemington,New Jersey,8822.0,1058.0,2004-05-18
33555.0,for_sale,275900.0,7.0,3.0,0.17,389159.0,Trenton,New Jersey,8611.0,2744.0,
30144.0,for_sale,215000.0,4.0,1.0,0.14,842407.0,Hamilton,New Jersey,8609.0,1355.0,1978-06-29
22746.0,for_sale,449777.0,3.0,3.0,0.17,1521752.0,Hamilton,New Jersey,8619.0,2650.0,2021-10-28
109198.0,for_sale,320000.0,2.0,3.0,,1629189.0,Franklin Twp,New Jersey,8823.0,1480.0,
79152.0,for_sale,469900.0,4.0,2.0,0.3,1314841.0,Flemington,New Jersey,8822.0,2476.0,
69311.0,for_sale,319900.0,3.0,2.0,0.33,1428315.0,Ewing,New Jersey,8638.0,1508.0,
78124.0,for_sale,295000.0,3.0,2.0,0.15,1293484.0,Trenton,New Jersey,8619.0,1364.0,2017-11-27
26921.0,for_sale,315000.0,4.0,1.0,0.11,191677.0,Hamilton,New Jersey,8609.0,1374.0,2022-01-19
23634.0,for_sale,410000.0,4.0,3.0,0.18,8418.0,Trenton,New Jersey,8619.0,2082.0,2019-05-16
106908.0,for_sale,399000.0,3.0,3.0,,181271.0,Pennington,New Jersey,8534.0,1724.0,1994-03-07
22746.0,for_sale,299900.0,5.0,2.0,0.09,716235.0,Ewing,New Jersey,8638.0,1624.0,
10768.0,for_sale,319900.0,2.0,3.0,,652085.0,Hillsborough Twp,New Jersey,8844.0,1370.0,2020-02-19
15323.0,for_sale,549900.0,3.0,3.0,0.13,1169044.0,Franklin Park,New Jersey,8823.0,1927.0,2000-09-05
79401.0,for_sale,339900.0,4.0,4.0,0.03,1746210.0,Trenton,New Jersey,8611.0,1408.0,
22747.0,for_sale,1175000.0,4.0,3.0,0.26,872386.0,Princeton,New Jersey,8540.0,2800.0,2005-10-24
22611.0,for_sale,625000.0,4.0,3.0,0.86,8131.0,Branchburg Township,New Jersey,8876.0,2155.0,1998-11-06
10768.0,for_sale,2900000.0,5.0,6.0,5.2,1369090.0,Princeton,New Jersey,8540.0,5918.0,2021-04-05
8122.0,for_sale,389998.0,4.0,4.0,,1335972.0,Trenton,New Jersey,8611.0,2927.0,2006-03-13
8134.0,for_sale,525000.0,4.0,3.0,0.28,652167.0,Berlin,New Jersey,8009.0,3709.0,2011-01-04
99484.0,for_sale,319900.0,3.0,3.0,,112950.0,Berlin,New Jersey,8009.0,1928.0,2015-01-14
8115.0,for_sale,345000.0,3.0,3.0,0.42,920678.0,Berlin,New Jersey,8009.0,2042.0,2017-03-24
14841.0,for_sale,539900.0,6.0,4.0,0.28,914208.0,Berlin,New Jersey,8009.0,4800.0,2009-04-01
107413.0,for_sale,374900.0,5.0,3.0,0.28,986304.0,Berlin,New Jersey,8009.0,2736.0,2022-01-20
53475.0,for_sale,229900.0,3.0,1.0,0.23,312193.0,Berlin,New Jersey,8009.0,1668.0,
16829.0,for_sale,285000.0,4.0,2.0,0.2,481663.0,Berlin,New Jersey,8009.0,1468.0,
8114.0,for_sale,414000.0,3.0,2.0,0.16,14498.0,Berlin,New Jersey,8009.0,1338.0,2021-12-01
106706.0,for_sale,215000.0,2.0,1.0,0.17,15590.0,Berlin,New Jersey,8009.0,1132.0,
16829.0,for_sale,139900.0,2.0,1.0,0.25,763229.0,Pemberton,New Jersey,8068.0,1102.0,
106778.0,for_sale,165000.0,3.0,1.0,0.25,1531311.0,Bridgeport,New Jersey,8014.0,1700.0,1987-02-12
74034.0,for_sale,164900.0,4.0,2.0,0.21,801662.0,Woodbury,New Jersey,8096.0,1848.0,1988-04-15
42536.0,for_sale,219500.0,2.0,2.0,,441038.0,Narberth,Pennsylvania,19072.0,965.0,1997-05-20
52998.0,for_sale,314900.0,3.0,2.0,0.21,1178368.0,Aston,Pennsylvania,19014.0,1844.0,2016-05-18
8134.0,for_sale,120000.0,4.0,1.0,0.33,829442.0,Franklinville,New Jersey,8322.0,1165.0,2016-01-26
15364.0,for_sale,155000.0,3.0,2.0,0.16,962969.0,Collingdale,Pennsylvania,19023.0,1189.0,2002-09-24
8095.0,for_sale,125000.0,3.0,2.0,0.03,256986.0,Camden,New Jersey,8104.0,1082.0,2021-10-12
52929.0,for_sale,139900.0,3.0,2.0,0.02,175187.0,Philadelphia,Pennsylvania,19120.0,1290.0,2015-04-08
59017.0,for_sale,395000.0,5.0,3.0,0.54,660647.0,Wilmington,Delaware,19810.0,2375.0,
60569.0,for_sale,429999.0,5.0,3.0,0.03,1488474.0,Philadelphia,Pennsylvania,19151.0,2502.0,1989-12-05
78919.0,for_sale,135000.0,2.0,1.0,0.11,605901.0,Brooklawn,New Jersey,8030.0,1016.0,2011-12-20
53060.0,for_sale,124890.0,4.0,2.0,0.16,132522.0,Woodbury,New Jersey,8096.0,1928.0,2022-02-25
11268.0,for_sale,60000.0,3.0,1.0,0.04,230863.0,Camden,New Jersey,8104.0,1040.0,1990-03-20
81260.0,for_sale,105000.0,3.0,1.0,0.0,1579506.0,Upper Darby,Pennsylvania,19082.0,1060.0,2005-06-08
8097.0,for_sale,299999.0,2.0,3.0,0.01,627281.0,Philadelphia,Pennsylvania,19145.0,998.0,2018-01-30
81086.0,for_sale,249900.0,4.0,2.0,0.49,533093.0,Philadelphia,Pennsylvania,19124.0,1290.0,1992-03-11
70631.0,for_sale,225000.0,4.0,2.0,0.04,1323355.0,Philadelphia,Pennsylvania,19139.0,1500.0,1991-07-30
106835.0,for_sale,91000.0,2.0,1.0,0.13,1470836.0,Paulsboro,New Jersey,8066.0,1360.0,
7282.0,for_sale,549920.0,4.0,4.0,,1105592.0,Sewell,New Jersey,8080.0,3894.0,1999-03-12
23592.0,for_sale,210000.0,3.0,2.0,0.03,1503942.0,Philadelphia,Pennsylvania,19111.0,1200.0,2000-07-28
90477.0,for_sale,89900.0,2.0,1.0,,1047561.0,Philadelphia,Pennsylvania,19144.0,874.0,2009-05-05
22611.0,for_sale,229000.0,4.0,2.0,0.06,1253806.0,Pennsauken,New Jersey,8110.0,952.0,
52929.0,for_sale,350000.0,2.0,2.0,0.03,1482244.0,Philadelphia,Pennsylvania,19143.0,1650.0,2019-12-10
52929.0,for_sale,250000.0,3.0,1.0,0.06,1771150.0,Darby,Pennsylvania,19023.0,1257.0,2021-09-27
14446.0,for_sale,199900.0,3.0,2.0,0.02,1514596.0,Philadelphia,Pennsylvania,19119.0,1080.0,1995-10-24
15341.0,for_sale,499900.0,4.0,2.0,0.02,216900.0,Philadelphia,Pennsylvania,19147.0,1710.0,2021-12-23
58953.0,for_sale,249900.0,3.0,2.0,0.03,1627967.0,Philadelphia,Pennsylvania,19151.0,1800.0,
5300.0,for_sale,200000.0,4.0,1.0,0.02,1431105.0,Philadelphia,Pennsylvania,19139.0,1044.0,2019-11-26
52929.0,for_sale,189000.0,3.0,1.0,0.02,832443.0,Philadelphia,Pennsylvania,19146.0,1048.0,
2489.0,for_sale,99900.0,3.0,1.0,0.03,504512.0,Philadelphia,Pennsylvania,19124.0,1304.0,2005-01-27
52929.0,for_sale,65000.0,2.0,1.0,0.02,973081.0,Philadelphia,Pennsylvania,19134.0,1064.0,1993-08-31
52929.0,for_sale,65000.0,3.0,1.0,0.02,1467537.0,Philadelphia,Pennsylvania,19134.0,1008.0,1996-11-13
58972.0,for_sale,425000.0,1.0,1.0,0.17,639069.0,Oreland,Pennsylvania,19075.0,1838.0,2012-04-05
78933.0,for_sale,159900.0,2.0,1.0,0.03,1388653.0,Philadelphia,Pennsylvania,19124.0,912.0,1993-09-27
69800.0,for_sale,299500.0,1.0,1.0,,526263.0,Philadelphia,Pennsylvania,19130.0,974.0,
11268.0,for_sale,125000.0,3.0,1.0,0.03,64074.0,Camden,New Jersey,8103.0,1500.0,
52928.0,for_sale,389900.0,4.0,3.0,0.02,723686.0,Philadelphia,Pennsylvania,19134.0,2100.0,1983-12-09
53475.0,for_sale,429900.0,3.0,4.0,0.02,736589.0,Philadelphia,Pennsylvania,19146.0,1741.0,2012-08-17
89848.0,for_sale,160000.0,2.0,1.0,0.14,1629228.0,Browns Mills,New Jersey,8015.0,992.0,2004-06-18
67609.0,for_sale,139000.0,2.0,1.0,0.18,669062.0,Browns Mills,New Jersey,8015.0,761.0,2020-04-28
79034.0,for_sale,199900.0,2.0,1.0,0.43,1188089.0,Browns Mills,New Jersey,8015.0,768.0,2006-08-28
78122.0,for_sale,279900.0,3.0,2.0,0.44,1351720.0,Browns Mills,New Jersey,8015.0,2032.0,2021-06-26
8124.0,for_sale,175000.0,3.0,1.0,0.18,1382431.0,Browns Mills,New Jersey,8015.0,1170.0,1995-06-09
53428.0,for_sale,119900.0,1.0,1.0,0.18,201480.0,Browns Mills,New Jersey,8015.0,560.0,2014-07-15
106703.0,for_sale,209000.0,4.0,2.0,0.64,799317.0,Browns Mills,New Jersey,8015.0,1568.0,2003-09-11
22746.0,for_sale,299900.0,3.0,1.0,0.18,370456.0,Browns Mills,New Jersey,8015.0,1080.0,1991-12-11
92393.0,for_sale,315000.0,4.0,3.0,0.22,939095.0,Browns Mills,New Jersey,8015.0,1760.0,1999-12-09
89848.0,for_sale,279900.0,3.0,3.0,0.18,847040.0,Browns Mills,New Jersey,8015.0,1500.0,2021-05-26
76500.0,for_sale,179900.0,3.0,3.0,0.32,229706.0,Browns Mills,New Jersey,8015.0,1900.0,2009-11-25
51504.0,for_sale,249900.0,3.0,2.0,1.0,1012711.0,Browns Mills,New Jersey,8015.0,1250.0,2003-07-16
33714.0,for_sale,235000.0,3.0,1.0,0.18,249400.0,Browns Mills,New Jersey,8015.0,1200.0,2013-09-27
106767.0,for_sale,220000.0,3.0,2.0,2.27,271911.0,Browns Mills,New Jersey,8015.0,1140.0,1997-07-02
17097.0,for_sale,254900.0,6.0,3.0,0.18,838986.0,Browns Mills,New Jersey,8015.0,1766.0,2011-10-07
78122.0,for_sale,360000.0,3.0,2.0,0.27,187038.0,Browns Mills,New Jersey,8015.0,2392.0,2005-05-10
60897.0,for_sale,234000.0,3.0,2.0,0.18,1148849.0,Browns Mills,New Jersey,8015.0,1540.0,2013-12-10
85751.0,for_sale,245000.0,4.0,2.0,0.24,792933.0,Browns Mills,New Jersey,8015.0,1708.0,2000-05-08
53028.0,for_sale,343595.0,4.0,2.0,0.18,221476.0,Browns Mills,New Jersey,8015.0,1518.0,2019-05-23
106773.0,for_sale,265000.0,3.0,2.0,0.37,625752.0,Browns Mills,New Jersey,8015.0,1402.0,2010-10-04
33714.0,for_sale,240000.0,3.0,1.0,0.22,329152.0,Browns Mills,New Jersey,8015.0,1500.0,2018-07-18
30807.0,for_sale,269900.0,3.0,1.0,2.07,749188.0,Browns Mills,New Jersey,8015.0,1008.0,
11268.0,for_sale,220000.0,3.0,1.0,0.18,118630.0,Browns Mills,New Jersey,8015.0,1104.0,2009-12-08
89848.0,for_sale,289900.0,4.0,2.0,0.18,302026.0,Browns Mills,New Jersey,8015.0,1392.0,2021-06-10
68317.0,for_sale,249900.0,3.0,1.0,0.23,1157064.0,Browns Mills,New Jersey,8015.0,1263.0,2015-06-25
81315.0,for_sale,234900.0,3.0,1.0,0.18,229271.0,Browns Mills,New Jersey,8015.0,1092.0,2014-08-14
53052.0,for_sale,199000.0,3.0,1.0,0.18,1315596.0,Browns Mills,New Jersey,8015.0,1080.0,
79191.0,for_sale,235000.0,2.0,2.0,,57193.0,Browns Mills,New Jersey,8015.0,904.0,2019-07-31
89848.0,for_sale,279900.0,3.0,1.0,0.23,1227371.0,Browns Mills,New Jersey,8015.0,1126.0,2006-09-14
81518.0,for_sale,190000.0,3.0,2.0,0.09,1374491.0,Burlington City,New Jersey,8016.0,1406.0,2018-10-09
63069.0,for_sale,335000.0,3.0,2.0,4.89,1189028.0,Chatsworth,New Jersey,8019.0,1152.0,
59164.0,for_sale,489900.0,4.0,3.0,1.65,1151855.0,Chatsworth,New Jersey,8019.0,1954.0,2009-12-09
37890.0,for_sale,493000.0,3.0,2.0,,1961470.0,Chatsworth,New Jersey,8019.0,1148.0,
78111.0,for_sale,1150000.0,4.0,5.0,2.0,1447677.0,Millstone,New Jersey,8510.0,4746.0,
103244.0,for_sale,409000.0,3.0,3.0,0.21,1305490.0,Manahawkin,New Jersey,8050.0,1986.0,1998-06-11
78837.0,for_sale,274900.0,2.0,2.0,0.01,963154.0,Toms River,New Jersey,8755.0,1409.0,2006-08-31
53099.0,for_sale,169900.0,3.0,2.0,,98839.0,Pleasantville,New Jersey,8232.0,1936.0,
79034.0,for_sale,275000.0,3.0,1.0,0.67,374822.0,Tabernacle,New Jersey,8088.0,1008.0,1988-01-21
106827.0,for_sale,584900.0,3.0,2.0,0.23,411648.0,Toms River,New Jersey,8757.0,1850.0,2001-07-24
106827.0,for_sale,317000.0,2.0,2.0,0.28,196354.0,Whiting,New Jersey,8759.0,1219.0,
78837.0,for_sale,345000.0,2.0,3.0,0.11,112727.0,Whiting,New Jersey,8759.0,1826.0,1992-10-20
8069.0,for_sale,239900.0,2.0,1.0,0.38,1460066.0,Galloway Township,New Jersey,8205.0,936.0,2008-06-30
5991.0,for_sale,649000.0,5.0,3.0,0.82,1353755.0,Toms River,New Jersey,8755.0,2508.0,2015-09-22
8850.0,for_sale,879000.0,4.0,4.0,0.54,945261.0,Egg Harbor Township,New Jersey,8234.0,3136.0,1991-08-16
10768.0,for_sale,345000.0,4.0,2.0,0.18,191326.0,Toms River,New Jersey,8757.0,1524.0,2005-07-11
73871.0,for_sale,499900.0,4.0,3.0,0.23,1396844.0,Toms River,New Jersey,8753.0,2747.0,2013-07-03
51622.0,for_sale,2999000.0,5.0,5.0,0.17,1214063.0,Margate,New Jersey,8402.0,4132.0,2004-03-26
75702.0,for_sale,359900.0,2.0,3.0,0.02,224927.0,Toms River,New Jersey,8753.0,1645.0,2022-01-14
71554.0,for_sale,684900.0,4.0,3.0,0.25,74170.0,Manahawkin,New Jersey,8050.0,3000.0,2020-12-29
79042.0,for_sale,374900.0,2.0,2.0,,605551.0,Margate City,New Jersey,8402.0,975.0,2019-03-06
16151.0,for_sale,279900.0,3.0,2.0,,1572083.0,Manchester,New Jersey,8759.0,1381.0,
44581.0,for_sale,550000.0,3.0,4.0,0.19,1418556.0,Clarksboro,New Jersey,8020.0,2956.0,2009-07-02
52745.0,for_sale,105000.0,3.0,1.0,0.17,423897.0,Clarksboro,New Jersey,8020.0,1036.0,
8115.0,for_sale,375000.0,3.0,3.0,0.4,793081.0,Clarksboro,New Jersey,8020.0,1784.0,2003-08-18
26070.0,for_sale,649000.0,3.0,3.0,1.0,704400.0,Clarksboro,New Jersey,8020.0,3076.0,
76500.0,for_sale,215000.0,3.0,2.0,0.17,342757.0,Clarksboro,New Jersey,8020.0,1356.0,2006-05-05
8115.0,for_sale,339900.0,3.0,3.0,0.04,1005632.0,Clarksboro,New Jersey,8020.0,1960.0,2015-07-21
106835.0,for_sale,399900.0,3.0,3.0,0.92,531776.0,Clarksboro,New Jersey,8020.0,2280.0,2018-09-27
83612.0,for_sale,315000.0,3.0,3.0,0.04,868810.0,Clarksboro,New Jersey,8020.0,2320.0,2020-09-18
8115.0,for_sale,430000.0,3.0,3.0,0.19,1072452.0,Clarksboro,New Jersey,8020.0,2654.0,2008-09-25
53428.0,for_sale,775000.0,5.0,6.0,0.82,1328474.0,East Greenwich Township,New Jersey,8020.0,4754.0,
84529.0,for_sale,359900.0,3.0,3.0,,607203.0,Clarksboro,New Jersey,8020.0,2334.0,
84529.0,for_sale,155000.0,3.0,1.0,0.26,1716838.0,Pine Hill,New Jersey,8021.0,1567.0,
89038.0,for_sale,99900.0,2.0,2.0,,47622.0,Pine Hill,New Jersey,8021.0,1743.0,2007-05-16
53052.0,for_sale,75000.0,2.0,1.0,0.11,1001648.0,Lindenwold,New Jersey,8021.0,720.0,1987-09-25
53028.0,for_sale,200000.0,4.0,3.0,0.52,1031176.0,Lindenwold,New Jersey,8021.0,2344.0,2012-02-14
8109.0,for_sale,250000.0,5.0,2.0,,1148367.0,Laurel Springs,New Jersey,8021.0,2172.0,2021-08-20
82006.0,for_sale,149999.0,4.0,2.0,0.34,724981.0,Laurel Springs,New Jersey,8021.0,1698.0,
44656.0,for_sale,195000.0,3.0,2.0,0.07,1395439.0,Laurel Springs,New Jersey,8021.0,1416.0,2019-01-09
67413.0,for_sale,538900.0,3.0,2.0,4.57,550613.0,Laurel Springs,New Jersey,8021.0,1872.0,1977-10-04
53060.0,for_sale,119900.0,2.0,2.0,,524416.0,Clementon,New Jersey,8021.0,1296.0,
30807.0,for_sale,200000.0,3.0,1.0,0.25,1758342.0,Clementon,New Jersey,8021.0,1092.0,
45045.0,for_sale,119900.0,2.0,1.0,0.17,332379.0,Clementon,New Jersey,8021.0,816.0,1990-07-24
30807.0,for_sale,140000.0,3.0,2.0,0.1,1672711.0,Lindenwold,New Jersey,8021.0,1400.0,2010-05-13
81620.0,for_sale,269900.0,3.0,2.0,0.23,1507953.0,Lindenwold,New Jersey,8021.0,1596.0,2019-01-29
22611.0,for_sale,100000.0,2.0,3.0,,958554.0,Clementon,New Jersey,8021.0,1337.0,
45045.0,for_sale,245000.0,4.0,3.0,0.17,562966.0,Clementon,New Jersey,8021.0,1816.0,1988-09-29
16829.0,for_sale,310000.0,3.0,2.0,0.24,1437195.0,Clementon,New Jersey,8021.0,1603.0,2017-09-25
16046.0,for_sale,124900.0,2.0,2.0,,437510.0,Clementon,New Jersey,8021.0,1040.0,2005-05-26
53028.0,for_sale,325000.0,4.0,2.0,0.25,437837.0,Clementon,New Jersey,8021.0,2614.0,2018-08-09
81619.0,for_sale,249900.0,4.0,2.0,0.34,1188122.0,Lindenwold,New Jersey,8021.0,1684.0,2013-05-31
16829.0,for_sale,183000.0,2.0,2.0,,855375.0,Lindenwold,New Jersey,8021.0,1120.0,2007-12-19
106706.0,for_sale,199000.0,3.0,2.0,0.11,530994.0,Clementon,New Jersey,8021.0,1796.0,
78439.0,for_sale,125000.0,2.0,2.0,,404977.0,Clementon,New Jersey,8021.0,1016.0,1995-06-15
79017.0,for_sale,150000.0,2.0,2.0,,797855.0,Sicklerville,New Jersey,8021.0,1120.0,2008-04-15
16046.0,for_sale,260000.0,3.0,1.0,0.17,1492412.0,Lindenwold,New Jersey,8021.0,1300.0,2021-09-13
53060.0,for_sale,113778.0,2.0,2.0,0.04,1270612.0,Clementon,New Jersey,8021.0,992.0,1980-06-06
45111.0,for_sale,425000.0,4.0,4.0,,1396072.0,Clementon,New Jersey,8021.0,2784.0,1987-01-28
6568.0,for_sale,300000.0,5.0,3.0,0.51,1171246.0,Columbus,New Jersey,8022.0,2328.0,
52955.0,for_sale,315000.0,3.0,1.0,0.69,1103906.0,Columbus,New Jersey,8022.0,1752.0,
2790.0,for_sale,449900.0,3.0,2.0,0.88,866759.0,Columbus,New Jersey,8022.0,1587.0,
92392.0,for_sale,389900.0,3.0,1.0,0.61,888395.0,Columbus,New Jersey,8022.0,1651.0,2004-08-04
